year,sex,indig,dist_sec,sc,grc,fam_n,min_dist,dist_cap,poor,progresa,hohedu,hohwag,welfare_index,hohsex,hohage,age,village,folnum,grc97,sc97
97,1,0,1.036,1,5,10,139.1773516464196,139.1773516464196,pobre,basal,1,1250,431,1,48,11,172,8734,5,1
98,1,0,1.036,1,6,10,139.1773516464196,139.1773516464196,pobre,basal,1,1250,431,1,48,12,172,8734,5,1
97,1,0,1.036,1,3,10,139.1773516464196,139.1773516464196,pobre,basal,1,1250,431,1,48,10,172,8735,3,1
98,1,0,1.036,1,4,10,139.1773516464196,139.1773516464196,pobre,basal,1,1250,431,1,48,11,172,8735,3,1
97,0,0,1.036,1,3,10,139.1773516464196,139.1773516464196,pobre,basal,1,1250,431,1,48,9,172,8736,3,1
98,0,0,1.036,1,3,10,139.1773516464196,139.1773516464196,pobre,basal,1,1250,431,1,48,10,172,8736,3,1
97,0,0,1.036,1,2,10,139.1773516464196,139.1773516464196,pobre,basal,1,1250,431,1,48,7,172,8737,2,1
98,0,0,1.036,1,3,10,139.1773516464196,139.1773516464196,pobre,basal,1,1250,431,1,48,8,172,8737,2,1
97,1,0,1.163,0,6,5,138.6567627911014,138.6567627911014,pobre,basal,2,1000,651,1,44,16,168,8738,6,0
98,1,0,1.163,1,6,5,138.6567627911014,138.6567627911014,pobre,basal,2,1000,651,1,44,17,168,8738,6,0
97,0,0,1.163,1,6,5,138.6567627911014,138.6567627911014,pobre,basal,2,1000,651,1,44,14,168,8739,6,1
98,0,0,1.163,1,7,5,138.6567627911014,138.6567627911014,pobre,basal,2,1000,651,1,44,15,168,8739,6,1
97,1,0,1.163,1,5,5,138.6567627911014,138.6567627911014,pobre,basal,2,1000,651,1,44,11,168,8740,5,1
98,1,0,1.163,1,6,5,138.6567627911014,138.6567627911014,pobre,basal,2,1000,651,1,44,12,168,8740,5,1
97,0,0,1.163,1,8,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,13,168,8741,8,1
98,0,0,1.163,1,8,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,14,168,8741,8,1
97,1,0,1.163,1,6,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,12,168,8742,6,1
98,1,0,1.163,1,7,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,13,168,8742,6,1
97,0,0,1.163,1,5,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,9,168,8743,5,1
98,0,0,1.163,1,6,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,10,168,8743,5,1
97,1,0,1.163,1,2,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,8,168,8744,2,1
98,1,0,1.163,1,3,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,9,168,8744,2,1
97,0,0,1.163,1,2,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,7,168,8745,2,1
98,0,0,1.163,1,2,9,138.6567627911014,138.6567627911014,pobre,basal,3,1250,477,1,42,8,168,8745,2,1
97,0,0,1.163,1,4,4,138.6567627911014,138.6567627911014,no pobre,basal,3,1500,772,1,50,10,168,8746,4,1
98,0,0,1.163,1,5,4,138.6567627911014,138.6567627911014,no pobre,basal,3,1500,772,1,50,11,168,8746,4,1
97,0,0,1.163,1,3,4,138.6567627911014,138.6567627911014,no pobre,basal,3,1500,772,1,50,8,168,8747,3,1
98,0,0,1.163,1,4,4,138.6567627911014,138.6567627911014,no pobre,basal,3,1500,772,1,50,9,168,8747,3,1
97,1,0,1.163,0,9,6,138.6567627911014,138.6567627911014,pobre,basal,1,1500,623,1,64,15,168,8748,9,0
98,1,0,1.163,0,9,6,138.6567627911014,138.6567627911014,pobre,basal,1,1500,623,1,64,16,168,8748,9,0
97,1,0,1.036,0,2,5,139.1773516464196,139.1773516464196,pobre,basal,2,91.666664,667,1,57,14,172,8749,2,0
98,1,0,1.036,,,5,139.1773516464196,139.1773516464196,pobre,basal,2,91.666664,667,1,57,15,172,8749,2,0
97,0,0,1.036,1,9,5,139.1773516464196,139.1773516464196,pobre,basal,2,91.666664,667,1,57,13,172,8750,9,1
98,0,0,1.036,0,8,5,139.1773516464196,139.1773516464196,pobre,basal,2,91.666664,667,1,57,14,172,8750,9,1
97,1,0,1.036,1,6,5,139.1773516464196,139.1773516464196,pobre,basal,2,91.666664,667,1,57,12,172,8751,6,1
98,1,0,1.036,1,7,5,139.1773516464196,139.1773516464196,pobre,basal,2,91.666664,667,1,57,13,172,8751,6,1
97,1,0,1.163,1,0,5,138.6567627911014,138.6567627911014,pobre,basal,0,1250,695,1,38,9,168,8752,0,1
98,1,0,1.163,1,3,5,138.6567627911014,138.6567627911014,pobre,basal,0,1250,695,1,38,10,168,8752,0,1
97,1,0,1.163,1,0,5,138.6567627911014,138.6567627911014,pobre,basal,0,1250,695,1,38,8,168,8753,0,1
98,1,0,1.163,1,3,5,138.6567627911014,138.6567627911014,pobre,basal,0,1250,695,1,38,9,168,8753,0,1
97,1,0,1.163,1,0,5,138.6567627911014,138.6567627911014,pobre,basal,0,1250,695,1,38,7,168,8754,0,1
98,1,0,1.163,1,1,5,138.6567627911014,138.6567627911014,pobre,basal,0,1250,695,1,38,8,168,8754,0,1
97,1,0,1.163,1,9,10,138.6567627911014,138.6567627911014,pobre,basal,2,0,668.39001,1,45,13,168,8755,9,1
98,1,0,1.163,1,9,10,138.6567627911014,138.6567627911014,pobre,basal,2,0,668.39001,1,45,14,168,8755,9,1
97,1,0,1.163,1,2,10,138.6567627911014,138.6567627911014,pobre,basal,2,0,668.39001,1,45,10,168,8756,2,1
98,1,0,1.163,1,2,10,138.6567627911014,138.6567627911014,pobre,basal,2,0,668.39001,1,45,11,168,8756,2,1
97,0,0,1.163,1,12,8,138.6567627911014,138.6567627911014,no pobre,basal,2,750,757.39001,1,45,16,168,8757,12,1
98,0,0,1.163,,,8,138.6567627911014,138.6567627911014,no pobre,basal,2,750,757.39001,1,45,17,168,8757,12,1
97,0,0,1.163,1,6,8,138.6567627911014,138.6567627911014,no pobre,basal,2,750,757.39001,1,45,12,168,8758,6,1
98,0,0,1.163,1,7,8,138.6567627911014,138.6567627911014,no pobre,basal,2,750,757.39001,1,45,13,168,8758,6,1
97,1,0,1.163,1,2,8,138.6567627911014,138.6567627911014,no pobre,basal,2,750,757.39001,1,45,7,168,8759,2,1
98,1,0,1.163,1,3,8,138.6567627911014,138.6567627911014,no pobre,basal,2,750,757.39001,1,45,8,168,8759,2,1
97,1,0,1.036,1,2,4,139.1773516464196,139.1773516464196,no pobre,basal,0,0,799,1,53,9,172,8760,2,1
98,1,0,1.036,1,3,4,139.1773516464196,139.1773516464196,no pobre,basal,0,0,799,1,53,10,172,8760,2,1
97,0,0,3.5239999,1,7,4,137.4830240664718,137.4830240664718,no pobre,0,0,1360,746,1,52,13,171,8761,7,1
98,0,0,3.5239999,1,8,4,137.4830240664718,137.4830240664718,no pobre,0,0,1360,746,1,52,14,171,8761,7,1
97,1,0,3.5239999,0,8,5,137.4830240664718,137.4830240664718,pobre,0,0,1500,724.5,1,60,15,171,8762,8,0
98,1,0,3.5239999,0,8,5,137.4830240664718,137.4830240664718,pobre,0,0,1500,724.5,1,60,16,171,8762,8,0
97,1,0,3.5239999,1,5,5,137.4830240664718,137.4830240664718,pobre,0,0,1500,724.5,1,60,12,171,8763,5,1
98,1,0,3.5239999,1,6,5,137.4830240664718,137.4830240664718,pobre,0,0,1500,724.5,1,60,13,171,8763,5,1
97,0,0,3.5239999,1,2,5,137.4830240664718,137.4830240664718,pobre,0,0,1500,724.5,1,60,7,171,8764,2,1
98,0,0,3.5239999,1,3,5,137.4830240664718,137.4830240664718,pobre,0,0,1500,724.5,1,60,8,171,8764,2,1
97,1,0,3.5239999,1,9,4,137.4830240664718,137.4830240664718,pobre,0,0,0,726,0,70,15,171,8765,9,1
98,1,0,3.5239999,0,9,4,137.4830240664718,137.4830240664718,pobre,0,0,0,726,0,70,16,171,8765,9,1
97,1,0,3.5239999,0,6,3,137.4830240664718,137.4830240664718,pobre,0,0,1600,776.5,1,65,15,171,8766,6,0
98,1,0,3.5239999,0,6,3,137.4830240664718,137.4830240664718,pobre,0,0,1600,776.5,1,65,16,171,8766,6,0
97,0,0,3.5239999,0,6,3,137.4830240664718,137.4830240664718,pobre,0,0,0,710,1,79,13,171,8767,6,0
98,0,0,3.5239999,0,6,3,137.4830240664718,137.4830240664718,pobre,0,0,0,710,1,79,14,171,8767,6,0
97,1,0,3.5239999,0,6,8,137.4830240664718,137.4830240664718,pobre,0,0,1500,714,1,50,16,171,8768,6,0
98,1,0,3.5239999,0,6,8,137.4830240664718,137.4830240664718,pobre,0,0,1500,714,1,50,17,171,8768,6,0
97,0,0,3.5239999,0,6,8,137.4830240664718,137.4830240664718,pobre,0,0,1500,714,1,50,14,171,8769,6,0
98,0,0,3.5239999,0,5,8,137.4830240664718,137.4830240664718,pobre,0,0,1500,714,1,50,15,171,8769,6,0
97,0,0,3.5239999,1,2,8,137.4830240664718,137.4830240664718,pobre,0,0,1500,714,1,50,7,171,8770,2,1
98,0,0,3.5239999,1,3,8,137.4830240664718,137.4830240664718,pobre,0,0,1500,714,1,50,8,171,8770,2,1
97,0,0,3.5239999,1,0,5,137.4830240664718,137.4830240664718,pobre,0,6,1500,597,1,31,6,171,8771,0,1
98,0,0,3.5239999,1,1,5,137.4830240664718,137.4830240664718,pobre,0,6,1500,597,1,31,7,171,8771,0,1
97,0,0,3.5239999,,0,3,137.4830240664718,137.4830240664718,no pobre,0,3,1500,726.34003,1,34,13,171,8772,0,
98,0,0,3.5239999,0,2,3,137.4830240664718,137.4830240664718,no pobre,0,3,1500,726.34003,1,34,14,171,8772,0,
97,1,0,3.5239999,,0,8,137.4830240664718,137.4830240664718,pobre,0,0,600,750,1,39,16,171,8773,0,
98,1,0,3.5239999,,,8,137.4830240664718,137.4830240664718,pobre,0,0,600,750,1,39,17,171,8773,0,
97,0,0,3.5239999,0,5,8,137.4830240664718,137.4830240664718,pobre,0,0,600,750,1,39,13,171,8774,5,0
98,0,0,3.5239999,,,8,137.4830240664718,137.4830240664718,pobre,0,0,600,750,1,39,14,171,8774,5,0
97,0,0,3.5239999,1,4,8,137.4830240664718,137.4830240664718,pobre,0,0,600,750,1,39,10,171,8775,4,1
98,0,0,3.5239999,1,5,8,137.4830240664718,137.4830240664718,pobre,0,0,600,750,1,39,11,171,8775,4,1
97,0,0,3.5239999,1,2,8,137.4830240664718,137.4830240664718,pobre,0,0,600,750,1,39,8,171,8776,2,1
98,0,0,3.5239999,1,3,8,137.4830240664718,137.4830240664718,pobre,0,0,600,750,1,39,9,171,8776,2,1
97,0,0,3.5239999,,0,6,137.4830240664718,137.4830240664718,no pobre,0,0,300,751,1,41,16,171,8777,0,
98,0,0,3.5239999,,,6,137.4830240664718,137.4830240664718,no pobre,0,0,300,751,1,41,17,171,8777,0,
97,0,0,3.5239999,,0,6,137.4830240664718,137.4830240664718,no pobre,0,0,300,751,1,41,13,171,8778,0,
98,0,0,3.5239999,,,6,137.4830240664718,137.4830240664718,no pobre,0,0,300,751,1,41,14,171,8778,0,
97,1,0,3.5239999,0,6,5,137.4830240664718,137.4830240664718,pobre,0,6,0,757.75,1,41,16,171,8779,6,0
98,1,0,3.5239999,,,5,137.4830240664718,137.4830240664718,pobre,0,6,0,757.75,1,41,17,171,8779,6,0
97,1,0,3.5239999,0,6,5,137.4830240664718,137.4830240664718,pobre,0,6,0,757.75,1,41,12,171,8780,6,0
98,1,0,3.5239999,0,6,5,137.4830240664718,137.4830240664718,pobre,0,6,0,757.75,1,41,13,171,8780,6,0
97,0,0,3.5239999,0,6,3,137.4830240664718,137.4830240664718,pobre,0,0,0,757.28003,1,61,15,171,8781,6,0
98,0,0,3.5239999,,,3,137.4830240664718,137.4830240664718,pobre,0,0,0,757.28003,1,61,16,171,8781,6,0
97,1,0,3.5239999,1,2,5,137.4830240664718,137.4830240664718,pobre,0,0,0,608,1,69,8,171,8782,2,1
98,1,0,3.5239999,1,3,5,137.4830240664718,137.4830240664718,pobre,0,0,0,608,1,69,9,171,8782,2,1
97,0,0,3.5239999,1,2,5,137.4830240664718,137.4830240664718,pobre,0,0,0,608,1,69,7,171,8783,2,1
98,0,0,3.5239999,1,2,5,137.4830240664718,137.4830240664718,pobre,0,0,0,608,1,69,8,171,8783,2,1
97,0,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,2,600,589,1,45,16,171,8784,6,0
98,0,0,3.5239999,,,6,137.4830240664718,137.4830240664718,pobre,0,2,600,589,1,45,17,171,8784,6,0
97,0,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,2,600,589,1,45,15,171,8785,6,0
98,0,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,2,600,589,1,45,16,171,8785,6,0
97,0,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,2,600,589,1,45,12,171,8786,6,0
98,0,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,2,600,589,1,45,13,171,8786,6,0
97,1,0,3.5239999,1,5,6,137.4830240664718,137.4830240664718,pobre,0,2,600,589,1,45,11,171,8787,5,1
98,1,0,3.5239999,1,6,6,137.4830240664718,137.4830240664718,pobre,0,2,600,589,1,45,12,171,8787,5,1
97,0,0,3.5239999,1,8,7,137.4830240664718,137.4830240664718,pobre,0,6,600,687.5,1,39,14,171,8788,8,1
98,0,0,3.5239999,0,9,7,137.4830240664718,137.4830240664718,pobre,0,6,600,687.5,1,39,15,171,8788,8,1
97,1,0,3.5239999,1,6,7,137.4830240664718,137.4830240664718,pobre,0,6,600,687.5,1,39,12,171,8789,6,1
98,1,0,3.5239999,0,6,7,137.4830240664718,137.4830240664718,pobre,0,6,600,687.5,1,39,13,171,8789,6,1
97,1,0,3.5239999,1,5,7,137.4830240664718,137.4830240664718,pobre,0,6,600,687.5,1,39,10,171,8790,5,1
98,1,0,3.5239999,1,4,7,137.4830240664718,137.4830240664718,pobre,0,6,600,687.5,1,39,11,171,8790,5,1
97,1,0,3.5239999,1,3,7,137.4830240664718,137.4830240664718,pobre,0,6,600,687.5,1,39,9,171,8791,3,1
98,1,0,3.5239999,1,4,7,137.4830240664718,137.4830240664718,pobre,0,6,600,687.5,1,39,10,171,8791,3,1
97,1,0,3.5239999,0,4,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,14,171,8792,4,0
98,1,0,3.5239999,1,4,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,15,171,8792,4,0
97,1,0,3.5239999,1,3,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,12,171,8793,3,1
98,1,0,3.5239999,1,4,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,13,171,8793,3,1
97,1,0,3.5239999,1,2,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,9,171,8794,2,1
98,1,0,3.5239999,1,3,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,10,171,8794,2,1
97,0,0,3.5239999,1,3,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,10,171,8795,3,1
98,0,0,3.5239999,1,4,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,11,171,8795,3,1
97,1,0,3.5239999,1,1,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,7,171,8796,1,1
98,1,0,3.5239999,1,2,10,137.4830240664718,137.4830240664718,pobre,0,0,0,410,1,47,8,171,8796,1,1
97,1,0,9.0270004,,0,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,15,169,8797,0,
98,1,0,9.0270004,,,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,16,169,8797,0,
97,1,0,9.0270004,0,4,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,13,169,8798,4,0
98,1,0,9.0270004,0,3,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,14,169,8798,4,0
97,0,0,9.0270004,1,4,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,11,169,8799,4,1
98,0,0,9.0270004,1,5,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,12,169,8799,4,1
97,1,0,9.0270004,,0,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,10,169,8800,0,
98,1,0,9.0270004,1,2,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,11,169,8800,0,
97,0,0,9.0270004,,0,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,6,169,8801,0,
98,0,0,9.0270004,1,1,8,105.6858062869262,105.6858062869262,pobre,0,0,2500,580,0,27,7,169,8801,0,
97,0,0,9.0270004,1,2,8,105.6858062869262,105.6858062869262,pobre,0,0,500,504,1,30,10,169,8802,2,1
98,0,0,9.0270004,1,2,8,105.6858062869262,105.6858062869262,pobre,0,0,500,504,1,30,11,169,8802,2,1
97,1,0,9.0270004,1,2,8,105.6858062869262,105.6858062869262,pobre,0,0,500,504,1,30,8,169,8803,2,1
98,1,0,9.0270004,1,2,8,105.6858062869262,105.6858062869262,pobre,0,0,500,504,1,30,9,169,8803,2,1
97,0,0,9.0270004,,0,8,105.6858062869262,105.6858062869262,pobre,0,0,500,504,1,30,7,169,8804,0,
98,0,0,9.0270004,1,2,8,105.6858062869262,105.6858062869262,pobre,0,0,500,504,1,30,8,169,8804,0,
97,1,0,9.0270004,,0,8,105.6858062869262,105.6858062869262,pobre,0,0,500,504,1,30,6,169,8805,0,
98,1,0,9.0270004,1,0,8,105.6858062869262,105.6858062869262,pobre,0,0,500,504,1,30,7,169,8805,0,
97,0,0,3.5239999,0,9,6,137.4830240664718,137.4830240664718,pobre,0,2,1500,600,1,44,14,171,8806,9,0
98,0,0,3.5239999,0,9,6,137.4830240664718,137.4830240664718,pobre,0,2,1500,600,1,44,15,171,8806,9,0
97,1,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,2,1500,600,1,44,12,171,8807,6,0
98,1,0,3.5239999,1,6,6,137.4830240664718,137.4830240664718,pobre,0,2,1500,600,1,44,13,171,8807,6,0
97,0,0,3.5239999,0,4,6,137.4830240664718,137.4830240664718,pobre,0,2,1500,600,1,44,10,171,8808,4,0
98,0,0,3.5239999,1,4,6,137.4830240664718,137.4830240664718,pobre,0,2,1500,600,1,44,11,171,8808,4,0
97,0,0,3.5239999,0,6,8,137.4830240664718,137.4830240664718,pobre,0,0,0,660,1,60,16,171,8809,6,0
98,0,0,3.5239999,,,8,137.4830240664718,137.4830240664718,pobre,0,0,0,660,1,60,17,171,8809,6,0
97,0,0,3.5239999,1,5,8,137.4830240664718,137.4830240664718,pobre,0,0,0,660,1,60,12,171,8810,5,1
98,0,0,3.5239999,1,5,8,137.4830240664718,137.4830240664718,pobre,0,0,0,660,1,60,13,171,8810,5,1
97,1,0,3.5239999,1,4,8,137.4830240664718,137.4830240664718,pobre,0,0,0,660,1,60,13,171,8811,4,1
98,1,0,3.5239999,1,5,8,137.4830240664718,137.4830240664718,pobre,0,0,0,660,1,60,14,171,8811,4,1
97,0,0,3.5239999,1,2,8,137.4830240664718,137.4830240664718,pobre,0,0,0,660,1,60,8,171,8812,2,1
98,0,0,3.5239999,1,2,8,137.4830240664718,137.4830240664718,pobre,0,0,0,660,1,60,9,171,8812,2,1
97,1,0,3.5239999,1,1,6,137.4830240664718,137.4830240664718,pobre,0,0,1500,550,1,40,7,171,8813,1,1
98,1,0,3.5239999,1,2,6,137.4830240664718,137.4830240664718,pobre,0,0,1500,550,1,40,8,171,8813,1,1
97,0,0,3.5239999,1,4,7,137.4830240664718,137.4830240664718,pobre,0,6,0,505,1,64,10,171,8814,4,1
98,0,0,3.5239999,1,5,7,137.4830240664718,137.4830240664718,pobre,0,6,0,505,1,64,11,171,8814,4,1
97,1,0,3.5239999,1,2,7,137.4830240664718,137.4830240664718,pobre,0,6,0,505,1,64,9,171,8815,2,1
98,1,0,3.5239999,1,3,7,137.4830240664718,137.4830240664718,pobre,0,6,0,505,1,64,10,171,8815,2,1
97,1,0,3.5239999,1,1,7,137.4830240664718,137.4830240664718,pobre,0,6,0,505,1,64,6,171,8816,1,1
98,1,0,3.5239999,1,2,7,137.4830240664718,137.4830240664718,pobre,0,6,0,505,1,64,7,171,8816,1,1
97,1,0,3.5239999,0,1,6,137.4830240664718,137.4830240664718,pobre,0,0,0,665,1,37,14,171,8817,1,0
98,1,0,3.5239999,0,2,6,137.4830240664718,137.4830240664718,pobre,0,0,0,665,1,37,15,171,8817,1,0
97,0,0,3.5239999,1,6,6,137.4830240664718,137.4830240664718,pobre,0,0,0,665,1,37,12,171,8818,6,1
98,0,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,0,0,665,1,37,13,171,8818,6,1
97,1,0,3.5239999,1,2,6,137.4830240664718,137.4830240664718,pobre,0,0,0,665,1,37,8,171,8819,2,1
98,1,0,3.5239999,1,3,6,137.4830240664718,137.4830240664718,pobre,0,0,0,665,1,37,9,171,8819,2,1
97,0,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,0,0,578,1,38,12,171,8820,6,0
98,0,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,0,0,578,1,38,13,171,8820,6,0
97,1,0,3.5239999,1,4,6,137.4830240664718,137.4830240664718,pobre,0,0,0,578,1,38,10,171,8821,4,1
98,1,0,3.5239999,1,5,6,137.4830240664718,137.4830240664718,pobre,0,0,0,578,1,38,11,171,8821,4,1
97,0,0,3.5239999,0,4,6,137.4830240664718,137.4830240664718,pobre,0,0,0,749,1,50,16,171,8822,4,0
98,0,0,3.5239999,,,6,137.4830240664718,137.4830240664718,pobre,0,0,0,749,1,50,17,171,8822,4,0
97,1,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,0,0,749,1,50,14,171,8823,6,0
98,1,0,3.5239999,0,6,6,137.4830240664718,137.4830240664718,pobre,0,0,0,749,1,50,15,171,8823,6,0
97,1,0,3.5239999,1,4,6,137.4830240664718,137.4830240664718,pobre,0,0,0,749,1,50,10,171,8824,4,1
98,1,0,3.5239999,1,5,6,137.4830240664718,137.4830240664718,pobre,0,0,0,749,1,50,11,171,8824,4,1
97,1,0,9.0270004,,0,4,105.6858062869262,105.6858062869262,no pobre,0,0,1125,697,1,42,16,169,8825,0,
98,1,0,9.0270004,,,4,105.6858062869262,105.6858062869262,no pobre,0,0,1125,697,1,42,17,169,8825,0,
97,0,0,9.0270004,1,5,4,105.6858062869262,105.6858062869262,no pobre,0,0,1125,697,1,42,14,169,8826,5,1
98,0,0,9.0270004,0,6,4,105.6858062869262,105.6858062869262,no pobre,0,0,1125,697,1,42,15,169,8826,5,1
97,1,0,3.5239999,1,6,8,137.4830240664718,137.4830240664718,no pobre,0,0,0,702.20001,1,50,16,171,8827,6,1
98,1,0,3.5239999,,,8,137.4830240664718,137.4830240664718,no pobre,0,0,0,702.20001,1,50,17,171,8827,6,1
97,0,0,3.5239999,0,6,8,137.4830240664718,137.4830240664718,no pobre,0,0,0,702.20001,1,50,14,171,8828,6,0
98,0,0,3.5239999,0,6,8,137.4830240664718,137.4830240664718,no pobre,0,0,0,702.20001,1,50,15,171,8828,6,0
97,1,0,3.5239999,0,6,8,137.4830240664718,137.4830240664718,no pobre,0,0,0,702.20001,1,50,12,171,8829,6,0
98,1,0,3.5239999,0,6,8,137.4830240664718,137.4830240664718,no pobre,0,0,0,702.20001,1,50,13,171,8829,6,0
97,1,0,3.5239999,1,5,8,137.4830240664718,137.4830240664718,no pobre,0,0,0,702.20001,1,50,10,171,8830,5,1
98,1,0,3.5239999,1,5,8,137.4830240664718,137.4830240664718,no pobre,0,0,0,702.20001,1,50,11,171,8830,5,1
97,1,0,3.5239999,0,9,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,14,171,8831,9,0
98,1,0,3.5239999,0,9,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,15,171,8831,9,0
97,0,0,3.5239999,1,8,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,14,171,8832,8,1
98,0,0,3.5239999,0,9,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,15,171,8832,8,1
97,1,0,3.5239999,1,5,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,11,171,8833,5,1
98,1,0,3.5239999,1,5,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,12,171,8833,5,1
97,0,0,3.5239999,1,4,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,11,171,8834,4,1
98,0,0,3.5239999,1,5,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,12,171,8834,4,1
97,1,0,3.5239999,1,4,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,11,171,8835,4,1
98,1,0,3.5239999,1,5,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,12,171,8835,4,1
97,0,0,3.5239999,1,2,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,9,171,8836,2,1
98,0,0,3.5239999,1,3,10,137.4830240664718,137.4830240664718,pobre,0,0,0,481,1,39,10,171,8836,2,1
97,1,0,0,1,9,5,105.0539879604575,105.0539879604575,no pobre,basal,0,1250,716.5,1,46,15,146,8837,9,1
98,1,0,0,,,5,105.0539879604575,105.0539879604575,no pobre,basal,0,1250,716.5,1,46,16,146,8837,9,1
97,0,0,0,1,8,5,105.0539879604575,105.0539879604575,no pobre,basal,0,1250,716.5,1,46,14,146,8838,8,1
98,0,0,0,0,9,5,105.0539879604575,105.0539879604575,no pobre,basal,0,1250,716.5,1,46,15,146,8838,8,1
97,1,0,0,1,7,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,15,146,8839,7,1
98,1,0,0,1,8,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,16,146,8839,7,1
97,0,0,0,1,6,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,13,146,8840,6,1
98,0,0,0,1,7,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,14,146,8840,6,1
97,1,0,0,1,4,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,10,146,8841,4,1
98,1,0,0,1,5,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,11,146,8841,4,1
97,1,0,0,1,2,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,8,146,8842,2,1
98,1,0,0,1,3,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,9,146,8842,2,1
97,1,0,0,1,0,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,6,146,8843,0,1
98,1,0,0,1,1,8,105.0539879604575,105.0539879604575,pobre,basal,0,1250,515,1,31,7,146,8843,0,1
97,0,0,0,1,6,7,105.0539879604575,105.0539879604575,pobre,basal,0,166.66667,476,1,34,12,146,8844,6,1
98,0,0,0,1,6,7,105.0539879604575,105.0539879604575,pobre,basal,0,166.66667,476,1,34,13,146,8844,6,1
97,1,0,0,1,2,7,105.0539879604575,105.0539879604575,pobre,basal,0,166.66667,476,1,34,8,146,8845,2,1
98,1,0,0,1,2,7,105.0539879604575,105.0539879604575,pobre,basal,0,166.66667,476,1,34,9,146,8845,2,1
97,1,0,9.0270004,1,3,4,105.6858062869262,105.6858062869262,no pobre,0,1,400,794,1,50,9,169,8846,3,1
98,1,0,9.0270004,1,4,4,105.6858062869262,105.6858062869262,no pobre,0,1,400,794,1,50,10,169,8846,3,1
